usuario_id,nombre_completo,email,telefono,edad,genero,pais,ciudad_envio,estado_cuenta,fecha_registro,n_pedidos,gasto_total,ticket_medio,pedidos_tarde,rating_medio,origen_dato
1718,Mayte Sacristán,xcerdan@example.net,+34 977 43 16 03,46.0,F,Venezuela,Maturín,Activo,2024-06-21,6.0,4048.58,674.7633333333333,0.0,4.0,regex
1719,Maribel Gurule,cristal78@example.net,361-794-9645,,F,Perú,Arequipa,Activo,2025-03-03,5.0,8724.220000000001,1744.8440000000003,0.0,3.5,regex
1720,Sofía Reyes,vidalferrando@example.net,+34 980 427 183,22.0,F,Chile,Concepción,Activo,2025-11-27,1.0,450.37,450.37,0.0,,regex
1721,Alberto Garcés,ecastello@example.com,+34974640404,29.0,,México,Guadalajara,Suspendido,2024-05-13,2.0,1954.18,977.09,0.0,5.0,regex
1722,Berta Cárdenas,nataliabetancourt@example.org,+34925022892,61.0,,España,Bilbao,Inactivo,2024-10-14,0.0,0.0,,0.0,,regex
1723,Teresa Villagómez,oliviacervantez@example.com.,742.393.5433,,F,México,Tijuana,Activo,2024-11-30,1.0,153.74,153.74,0.0,,regex
1724,Ema Véliz,ocanadimas@example.org,+34843 607 721,,M,Perú,Lima,Activo,2023-12-09,1.0,455.68,455.68,0.0,,regex
1725,Octavio Varela,esmeralda71@example.com.,310.520.8983x187,31.0,F,España,Barcelona,Suspendido,2023-06-13,2.0,4562.320000000001,2281.1600000000003,1.0,,regex
1726,Amelia Fuentes,osancho@example.org,+34 977341485,19.0,F,Argentina,Buenos Aires,Suspendido,2026-01-14,4.0,5047.280000000001,1261.8200000000002,0.0,5.0,regex
1727,Isaura Niño,sergioalfaro@example.org,+34976 220 871,,Otro,Argentina,La Plata,Activo,2026-03-10,2.0,1885.88,942.94,0.0,,regex
1728,Azahara Montenegro,deboramorales@example.net,+23(3)1599875175,27.0,Otro,España,Málaga,Activo,2025-09-22,0.0,0.0,,0.0,,regex
1729,Hector Ferrándiz,rourarosario@example.org,07502413007,67.0,Otro,Chile,Antofagasta,Suspendido,2024-11-02,1.0,11404.07,11404.07,0.0,,regex
1730,Noemí Meléndez,abigail95@example.net,+34901504972,31.0,,Perú,Cusco,Suspendido,2024-07-12,3.0,1518.24,506.08,0.0,,regex
1731,Zoé Cazares,monicaportillo@example.com,+34 988142043,32.0,Otro,España,Madrid,Suspendido,2025-08-26,0.0,0.0,,0.0,,regex
1732,Amalia Pacheco,torrenssarita@example.com.,(349)394-1667x40788,,F,Perú,Chiclayo,Suspendido,2025-01-17,1.0,282.63,282.63,0.0,1.0,regex
1733,Óscar Ramón,brisenoana@example.com,1-264-187-9397x895,,Otro,Colombia,Bogotá,Inactivo,2024-09-20,2.0,7491.18,3745.59,0.0,,regex
1734,Camilo Lopez,rosadomanu@example.com,(982)437-8047x04079,39.0,M,Argentina,La Plata,Activo,2024-07-10,0.0,0.0,,0.0,,regex
1735,Nidia Niño,magdalenavillalpando@example.org,+34876 273 571,,Otro,Perú,Chiclayo,Inactivo,2024-06-13,3.0,8025.870000000001,2675.2900000000004,0.0,4.0,regex
1736,Dulce María Cortes,amorescarmina@example.com.,(895)915-3242x56600,,F,España,Madrid,Suspendido,2025-12-25,0.0,0.0,,0.0,,regex
1737,Mitzy Ramón,americofrancisco@example.com.,+34880 65 32 98,67.0,F,Chile,Santiago,Suspendido,2024-08-28,2.0,2581.7,1290.85,1.0,,regex
1738,Sergio Quintana,barranz@example.org.,+34 981 461 433,,M,Argentina,Rosario,Inactivo,2023-06-14,2.0,4240.679999999999,2120.3399999999997,0.0,,regex
1739,Miguela Villareal,smendizabal@example.org,(716)387-6215x7740,28.0,,Colombia,Bogotá,Inactivo,2024-02-14,3.0,4375.53,1458.51,0.0,,regex
1740,Mónica Portillo,luis-angelvalera@example.com,+34885278531,73.0,M,España,Sevilla,Inactivo,2023-09-07,1.0,1307.03,1307.03,0.0,,regex
1741,Débora Franco,armandocruz@example.org,+34 876 99 82 15,73.0,Otro,México,Ciudad de México,Inactivo,2023-05-26,1.0,3639.95,3639.95,0.0,,regex
1742,Héctor Agudo,nayeli45@example.com,154.176.6045,43.0,Otro,Argentina,Tucumán,Suspendido,2025-02-01,1.0,803.3,803.3,0.0,,regex
1743,Samu Nevárez,ysalazar@example.net,576-664-7608x520,55.0,,Venezuela,Maturín,Suspendido,2025-11-27,3.0,805.3500000000001,268.45000000000005,0.0,4.0,regex
1744,Delia Márquez,dulce-maria17@example.com.,+34 888 998 878,44.0,Otro,Argentina,Mendoza,Inactivo,2025-02-19,0.0,0.0,,0.0,,regex
1745,Claudio Muro,claudia20@example.com,+34927069298,64.0,M,Perú,Lima,Suspendido,2025-09-15,2.0,3600.3900000000003,1800.1950000000002,0.0,,regex
1746,Filomena Leal,pintonereida@example.com.,+34 902 663 903,27.0,M,Chile,Valparaíso,Suspendido,2025-10-03,3.0,1946.99,648.9966666666667,0.0,,regex
1747,José Ángel Baquero,falcoclaudia@example.org,+34 721 11 84 06,29.0,Otro,Argentina,Rosario,Suspendido,2024-02-10,2.0,6849.33,3424.665,0.0,,regex
1748,Jacobo Maya,gregoriomoya@example.org,05143697457,54.0,,Argentina,Rosario,Suspendido,2024-04-22,4.0,12797.160000000002,3199.2900000000004,0.0,,regex
1749,Reina Valls,guardadoisaac@example.com,963)389-5864,66.0,,Colombia,Bucaramanga,Activo,2024-05-03,0.0,0.0,,0.0,,regex
1750,Amalia Cantero,gabinopineda@example.net,762-936-8426,38.0,M,Chile,Santiago,Activo,2023-12-06,1.0,4322.04,4322.04,0.0,4.0,regex
1751,Raúl Botella,fatimaurrutia@example.org,+34 912 03 87 21,32.0,M,Colombia,Cali,Activo,2023-09-24,1.0,2464.26,2464.26,1.0,2.0,regex
1752,Teodoro Armengol,juana24@example.net,(220)165-6633x935,66.0,M,Argentina,Buenos Aires,Activo,2024-12-03,2.0,610.99,305.495,0.0,,regex
1753,Elena Piñol,jose-angel81@example.com,+34 879 075 598,,M,Chile,Valparaíso,Activo,2023-07-21,3.0,5706.31,1902.1033333333335,1.0,3.0,regex
1754,Cristobal Cid,elias50@example.com,093.328.0999,,F,Chile,La Serena,Activo,2023-06-06,1.0,6737.02,6737.02,0.0,,regex
1755,Genaro Mate,amadorvilma@example.net,+34975 71 82 35,46.0,Otro,Colombia,Barranquilla,Activo,2026-03-04,1.0,1064.42,1064.42,0.0,,regex
1756,Maristela Roldán,wrubio@example.com,1-617-275-7355,63.0,Otro,Argentina,Buenos Aires,Activo,2024-10-05,2.0,4042.9000000000005,2021.4500000000003,1.0,4.0,regex
1757,Geraldo Palomo,mojicafernando@example.net,+34841942702,35.0,Otro,Venezuela,Valencia,Activo,2024-05-23,0.0,0.0,,0.0,,regex
1758,Hipólito Garibay,ruedafausto@example.com,247-733-9129,65.0,M,Venezuela,Maracaibo,Activo,2025-06-03,1.0,22089.11,22089.11,0.0,,regex
1759,Eusebio Montemayor,maxi71@example.com,+34 823 16 22 06,50.0,Otro,Perú,Lima,Activo,2025-02-24,3.0,1136.71,378.90333333333336,0.0,,regex
1760,Abraham Heredia,niglesias@example.com.,(432)969-1422,63.0,,Colombia,Medellín,Activo,2025-04-02,2.0,13195.64,6597.82,0.0,,regex
1761,Sonia Dalmau,psanches@example.com,+34974808785,58.0,M,España,Madrid,Activo,2023-09-04,2.0,533.86,266.93,0.0,,regex
1762,Godofredo Gamez,arranzdionisia@example.org,+34 949325867,34.0,F,Perú,Chiclayo,Activo,2026-01-04,1.0,2478.14,2478.14,0.0,,regex
1763,Karina Ureña,roquedaniel@example.net,1-034-463-3246x568,30.0,Otro,Argentina,Mendoza,Activo,2026-03-04,0.0,0.0,,0.0,,regex
1764,Nicanor Partida,dionisio75@example.com,+34911 851 769,,M,Venezuela,Caracas,Activo,2024-06-07,1.0,1190.13,1190.13,0.0,5.0,regex
1765,Ricardo Menchaca,arguellotimoteo@example.org,+34 972 52 29 64,20.0,,Perú,Cusco,Activo,2025-04-08,1.0,1886.26,1886.26,0.0,,regex
1766,Adán Espejo,cirino45@example.com,1-537-237-6604x1426,51.0,Otro,Argentina,La Plata,Activo,2023-12-31,5.0,8049.41,1609.882,0.0,4.5,regex
1767,Esperanza Arredondo,morenatorrecilla@example.org,+34 844 10 93 52,,F,Venezuela,Maturín,Inactivo,2026-01-13,3.0,8195.58,2731.86,2.0,3.5,regex
1768,Eloísa Delgado,britozacarias@example.net.,1-628-407-6953,36.0,M,Chile,La Serena,Activo,2025-05-02,2.0,11942.59,5971.295,0.0,,regex
1769,Modesto Reyna,riosanselma@example.org,666)694-8360,33.0,,Colombia,Bucaramanga,Inactivo,2023-12-27,3.0,1326.9199999999998,442.3066666666666,0.0,,regex
1770,Natalia Palacio,nico92@example.com,(972)669-2325,62.0,F,España,Madrid,Activo,2025-07-23,4.0,9461.32,2365.33,1.0,3.0,regex
1771,Amarilis Mateu,mariobaca@example.net,1-233-446-6610x514,56.0,F,Colombia,Bucaramanga,Activo,2023-08-14,1.0,9952.85,9952.85,0.0,2.0,regex
1772,Reyes de la Garza,rde-la-o@example.com,+39(5)1869561344,21.0,Otro,Venezuela,Maracaibo,Activo,2025-11-27,3.0,12234.75,4078.25,1.0,,ner
1773,Josefa Cadenas,carrionruperto@example.net,+34884769123,45.0,F,Venezuela,Barcelona,Activo,2026-04-03,0.0,0.0,,0.0,,regex
1774,Evangelina Bou,nereaamoros@example.org,1-185-200-2391,64.0,M,Argentina,Rosario,Activo,2023-10-24,2.0,3497.4700000000003,1748.7350000000001,0.0,5.0,regex
1775,Íngrid Herrera,angellovato@example.org.,+34822 270 231,,M,Colombia,Medellín,Suspendido,2024-10-22,3.0,2103.6,701.1999999999999,0.0,3.0,regex
1776,Perla España,guevaraberta@example.net,569.000.1917x653,56.0,Otro,Argentina,La Plata,Activo,2026-03-05,2.0,5060.11,2530.055,1.0,4.0,regex
1777,Olga Jimenez,xcarballo@example.org,(746)911-7087,23.0,Otro,España,Bilbao,Activo,2023-10-04,3.0,16221.75,5407.25,0.0,1.0,regex
1778,Berta Aparicio,arredondosofia@example.org,+34 873 49 12 32,22.0,Otro,Venezuela,Caracas,Activo,2024-06-30,3.0,1362.3700000000001,454.1233333333334,0.0,,regex
1779,Amador Zapata,juan-manuelbenitez@example.net,+34843527625,43.0,Otro,México,Tijuana,Activo,2025-04-28,1.0,136.18,136.18,0.0,,regex
1780,Soledad Borja,cabezaulises@example.com,428.326.7011x67811,31.0,Otro,Argentina,Buenos Aires,Activo,2026-04-26,3.0,1985.53,661.8433333333334,0.0,,regex
1781,Omar Cervántez,miguelbaez@example.com,+34982 642 673,66.0,Otro,España,Barcelona,Activo,2023-11-14,5.0,6349.84,1269.968,1.0,5.0,regex
1782,Encarnacion Botello,emilio04@example.net.,+34927 319 841,32.0,Otro,Argentina,Córdoba,Activo,2025-05-08,1.0,1912.61,1912.61,0.0,,regex
1783,Victorino Maya,angelica52@example.net,(770)378-4679x700,26.0,Otro,Perú,Cusco,Activo,2026-05-06,2.0,1434.35,717.175,0.0,,regex
1784,Laura Lozano,arcelia35@example.com.,+34 823 72 72 79,,Otro,España,Barcelona,Inactivo,2024-01-31,2.0,6028.67,3014.335,2.0,4.0,regex
1785,Carlota Amigó,eladioalba@example.com.,+34 824 21 34 06,65.0,Otro,México,Monterrey,Inactivo,2025-11-27,2.0,2037.23,1018.615,1.0,,regex
1786,Camilo Pascual,marcioarmengol@example.com,01747117064,65.0,M,Colombia,Cartagena,Activo,2026-03-05,1.0,16022.82,16022.82,0.0,2.0,regex
1787,Raquel Segovia,soniaburgos@example.org,+79(0)4481388190,48.0,F,Perú,Cusco,Activo,2023-08-28,0.0,0.0,,0.0,,regex
1788,Israel Sanabria,aquinones@example.org,496-017-0921,48.0,F,Chile,La Serena,Suspendido,2024-08-15,0.0,0.0,,0.0,,regex
1789,Antonio Robledo,soledadcorominas@example.net,+34645347827,41.0,Otro,Perú,Chiclayo,Activo,2025-04-30,0.0,0.0,,0.0,,regex
1790,Elias Barranco,oscarjasso@example.net,587.272.9933,46.0,F,Venezuela,Caracas,Inactivo,2025-06-16,0.0,0.0,,0.0,,regex
1791,Fernando Anguiano,mroda@example.net,484-427-3983x565,,M,Venezuela,Maracaibo,Suspendido,2025-06-27,6.0,11572.07,1928.6783333333333,0.0,4.0,regex
1792,Carolina Rendón,cristalrojas@example.org.,340.620.1663,43.0,Otro,España,Valencia,Inactivo,2024-03-02,3.0,6461.6900000000005,2153.896666666667,0.0,,regex
1793,Demetrio Cepeda,romulo34@example.net,636)288-6233,,F,Venezuela,Barquisimeto,Activo,2024-09-25,7.0,15128.11,2161.1585714285716,2.0,,regex
1794,Gerónimo Narváez,malaveemilia@example.com.,111-754-9449,,M,Chile,Concepción,Activo,2024-10-15,3.0,6980.82,2326.94,1.0,4.0,regex
1795,Daniela Martínez,reyes38@example.org,02911647924,,,Colombia,Cali,Activo,2024-03-21,6.0,9665.86,1610.9766666666667,1.0,2.5,regex
1796,Débora Quintana,iker99@example.net,915.300.7514,,F,Perú,Chiclayo,Activo,2026-04-20,2.0,2356.78,1178.39,1.0,,regex
1797,Nayara Lobo,eugenioarriaga@example.com,(245)310-8124x6437,46.0,M,México,Monterrey,Activo,2026-03-05,2.0,119.53,59.765,0.0,,regex
1798,Emiliano Belda,balcantar@example.com.,00696374912,58.0,Otro,Colombia,Medellín,Inactivo,2024-11-29,3.0,1139.99,379.99666666666667,0.0,,regex
1799,Rufino Polo,pinedaaraceli@example.com,05901125023,,F,Argentina,La Plata,Activo,2024-08-08,2.0,4842.4,2421.2,0.0,4.0,regex
1800,Virginia Ávila,jdalmau@example.net,321-208-6149,,,Perú,Trujillo,Suspendido,2025-11-28,2.0,1213.65,606.825,0.0,5.0,regex
1801,Juan Santiago,alonsobanuelos@example.net,+34887144246,48.0,F,Chile,Concepción,Activo,2025-04-13,0.0,0.0,,0.0,,regex
1802,Deseo,tbauza@example.com,859)947-5763,72.0,M,Perú,Arequipa,Activo,2025-06-18,4.0,4174.36,1043.59,1.0,5.0,ner
1803,Dorita Andrade,modesto79@example.com,+34943 760 741,48.0,,México,Monterrey,Activo,2024-06-18,3.0,2085.36,695.12,0.0,5.0,regex
1804,Elodia Tello,adalberto43@example.net,+34 879 56 02 85,47.0,F,España,Madrid,Activo,2025-03-19,3.0,1927.2,642.4,0.0,4.0,regex
1805,Luz Rius,marino76@example.org.,1-121-018-4262,53.0,,Argentina,Buenos Aires,Activo,2024-06-30,0.0,0.0,,0.0,,regex
1806,Bernardo Castrillo,rodolfo40@example.net,356.535.2437x7950,67.0,F,Argentina,Mendoza,Activo,2025-07-11,4.0,5887.43,1471.8575,0.0,4.0,regex
1807,Jos Reynoso,jiniesta@example.net,251.225.8467x90175,24.0,Otro,Chile,Concepción,Activo,2025-11-29,2.0,946.52,473.26,0.0,5.0,regex
1808,Rolando Llanos,cynthia39@example.com.,999-020-3854,,Otro,México,Mérida,Inactivo,2024-09-01,0.0,0.0,,0.0,,regex
1809,Charo Burgos,cazaresguillermina@example.org,1-575-385-1397x6352,73.0,Otro,Venezuela,Barquisimeto,Inactivo,2024-08-10,1.0,471.66,471.66,0.0,,regex
1810,Catalina de la Fuente,benigno85@example.org,+34944 33 46 11,69.0,Otro,México,Mérida,Activo,2024-12-07,2.0,1991.87,995.935,0.0,3.0,ner
1811,Vidal Vázquez,molmedo@example.org,+34982 041 917,,Otro,España,Bilbao,Inactivo,2025-10-08,1.0,965.87,965.87,0.0,,regex
1812,Amanda Francisco,vargasofelia@example.com,(184)366-0209,33.0,Otro,Venezuela,Valencia,Inactivo,2023-08-14,2.0,6385.66,3192.83,0.0,,regex
1813,Perla Cuadrado,hernandezsevero@example.com.,777.365.7645x545,71.0,,Argentina,Córdoba,Activo,2023-12-24,1.0,511.87,511.87,0.0,,regex
1814,Encarna Henríquez,maria-pilar11@example.org.,+34 942 939 553,63.0,M,Perú,Chiclayo,Inactivo,2025-10-28,6.0,5336.86,889.4766666666666,0.0,4.0,regex
1815,Gregorio Fabregat,panfilobecerra@example.com.,1-070-264-0626,53.0,F,Perú,Trujillo,Activo,2024-07-06,1.0,456.72,456.72,0.0,,regex
1816,Bernabé Castañeda,natividad76@example.org,+34948483427,31.0,Otro,Perú,Trujillo,Suspendido,2024-02-08,1.0,308.8,308.8,0.0,,regex
1817,Dalila Avilés,mateo25@example.org,+34846 35 89 37,41.0,M,México,Tijuana,Activo,2025-08-30,2.0,7428.04,3714.02,1.0,4.0,regex
1818,Reinaldo Lamas,paulina95@example.org,(599)194-5644x64523,37.0,F,España,Madrid,Activo,2023-06-13,4.0,18473.36,4618.34,1.0,4.0,regex
1819,Raimundo Mateo,ivalbuena@example.com,701-897-7950,18.0,Otro,Argentina,La Plata,Activo,2026-01-14,2.0,488.61,244.305,0.0,5.0,regex
1820,José Manuél Armas,jtrillo@example.net,+28(0)0417707346,,Otro,Colombia,Bucaramanga,Activo,2025-05-17,3.0,5082.01,1694.0033333333333,0.0,5.0,regex
1821,Severiano Giralt,saavedrarodrigo@example.net,+34823 64 57 52,73.0,Otro,Venezuela,Maracaibo,Inactivo,2024-05-23,1.0,229.07,229.07,0.0,,regex
1822,Liliana Casas,vsandoval@example.org,(066)881-5571x55661,,M,Perú,Arequipa,Inactivo,2024-08-07,0.0,0.0,,0.0,,regex
1823,Alvaro Rivero,aiglesia@example.net.,+34 924955161,19.0,Otro,España,Barcelona,Activo,2024-01-06,3.0,2074.66,691.5533333333333,0.0,5.0,regex
1824,Linda Exposito,victoria51@example.net,+34936961921,44.0,M,México,Puebla,Activo,2025-04-12,3.0,4879.110000000001,1626.3700000000001,1.0,3.0,regex
1825,Raquel Marrero,turibe@example.net,1-896-319-6305x2704,35.0,,Venezuela,Caracas,Suspendido,2024-07-09,1.0,5492.45,5492.45,0.0,,regex
1826,Geraldo Valladares,iibanez@example.org,+34832 746 901,75.0,Otro,Venezuela,Caracas,Activo,2024-07-11,1.0,5143.35,5143.35,1.0,3.0,regex
1827,Marisa Vallés,marthaalfaro@example.net,(536)062-2306x35673,41.0,Otro,Chile,Antofagasta,Activo,2024-10-29,2.0,2534.62,1267.31,0.0,4.0,regex
1828,Julio César,abreuhector@example.org,+34 876 273 032,,Otro,Colombia,Barranquilla,Activo,2025-08-28,2.0,1067.01,533.505,0.0,5.0,regex
1829,Leire Maestas,irmacavazos@example.net,+34 924611882,46.0,M,España,Barcelona,Activo,2026-04-03,2.0,811.98,405.99,0.0,5.0,regex
1830,Jacinta Verduzco,qchavez@example.org,1-111-281-7790,71.0,M,Perú,Lima,Activo,2025-04-08,4.0,4641.63,1160.4075,0.0,,regex
1831,Judith Girón,mauro28@example.org.,+34 847 659 845,71.0,Otro,Colombia,Bogotá,Activo,2023-12-07,1.0,14662.77,14662.77,0.0,,regex
1832,Santiago Duran,garzamitzy@example.com.,+34924 31 32 45,23.0,,México,Guadalajara,Activo,2025-11-22,3.0,7639.32,2546.44,0.0,3.0,regex
1833,Isaac Razo,asdrubal30@example.com.,780-712-6524x9489,47.0,M,Perú,Cusco,Activo,2024-11-09,1.0,1917.12,1917.12,0.0,,regex
1834,Nerea Vera,benaventnacio@example.org,1-777-649-1361,26.0,F,Perú,Chiclayo,Activo,2023-10-08,2.0,5725.77,2862.885,0.0,,regex
1835,Eloy Cardona,ramon02@example.net,(494)345-7766x1388,38.0,F,México,Tijuana,Activo,2024-05-21,2.0,1348.42,674.21,0.0,,regex
1836,Adriana Botella,leonor78@example.org,+34874 959 360,29.0,F,Argentina,Córdoba,Activo,2025-02-03,4.0,957.84,239.46,0.0,4.5,regex
1837,Asunción Segura,gpinol@example.net.,(360)878-0720x20338,41.0,F,Argentina,Tucumán,Suspendido,2026-03-10,2.0,5528.3,2764.15,0.0,,regex
1838,Aitor Ortiz,cgaray@example.org,+34 873 734 483,42.0,,España,Sevilla,Suspendido,2024-06-10,2.0,1688.0500000000002,844.0250000000001,0.0,,regex
1839,Abel Campos,santiago57@example.com,+34946 770 546,50.0,Otro,Argentina,Tucumán,Activo,2023-12-17,2.0,7776.589999999999,3888.2949999999996,0.0,3.0,regex
1840,Carlos Heredia,kike68@example.net.,305.886.8102,25.0,Otro,Argentina,Rosario,Activo,2024-08-15,4.0,15675.869999999999,3918.9674999999997,0.0,3.5,regex
1841,Carolina Jurado,apodacaramon@example.com,+34 902014615,60.0,Otro,Chile,Concepción,Activo,2025-08-30,2.0,3693.08,1846.54,0.0,,regex
1842,Apolinar Bejarano,sanmartinhugo@example.net,673-474-3693,28.0,F,Venezuela,Maturín,Inactivo,2025-01-07,3.0,5371.42,1790.4733333333334,0.0,,regex
1843,Bernardo Campo,esalinas@example.net.,+34 844 13 05 42,28.0,F,Argentina,Rosario,Suspendido,2025-04-27,4.0,15813.97,3953.4925,0.0,5.0,regex
1844,Plinio Calleja,ferrandizmarisol@example.com,094.294.1259,55.0,Otro,Chile,Temuco,Inactivo,2025-08-21,3.0,11318.52,3772.84,0.0,3.0,regex
1845,Jose Manuel Peralta,cposada@example.net,(895)134-0399,56.0,F,Perú,Lima,Inactivo,2025-01-02,1.0,1209.26,1209.26,0.0,,regex
1846,Gonzalo Esquivel,vicensharoldo@example.com,+34 847 93 97 02,24.0,F,Venezuela,Valencia,Inactivo,2025-08-12,2.0,11061.76,5530.88,0.0,5.0,regex
1847,Arcelia Acuña,monterohoracio@example.net.,+34921 133 117,,,Chile,Concepción,Activo,2023-07-11,0.0,0.0,,0.0,,regex
1848,Marisol Regalado,villasenorcelia@example.net,+34743028757,26.0,Otro,Chile,La Serena,Activo,2023-06-16,4.0,16177.150000000001,4044.2875000000004,0.0,3.0,regex
1849,Jordán Gallart,ochoamarcela@example.com,09249726557,37.0,M,España,Madrid,Activo,2023-12-04,3.0,6709.65,2236.5499999999997,0.0,,regex
1850,Guillermina Romero,barbara45@example.org.,257.448.8252,30.0,M,Perú,Iquitos,Activo,2025-04-27,2.0,3337.09,1668.545,0.0,4.5,regex
1851,Laura Viñas,candelariabruno@example.com.,338.515.7646,23.0,Otro,México,Mérida,Activo,2025-05-04,3.0,4374.96,1458.32,0.0,,regex
1852,Emelina Varela,godoyjuan-antonio@example.com,1-027-586-0345x63338,28.0,,España,Madrid,Activo,2024-02-02,3.0,2352.75,784.25,1.0,,regex
1853,Citlali Mayorga,mojicaaraceli@example.com,782.638.8032x42716,42.0,F,Colombia,Cali,Activo,2025-05-08,1.0,221.21,221.21,0.0,,regex
1854,Cynthia Venegas,mauricio62@example.org,+38(5)4787268193,26.0,F,España,Valencia,Activo,2025-09-29,2.0,5658.89,2829.445,0.0,4.5,regex
1855,Gastón Bustamante,emiliovicens@example.net,+34943 25 39 41,64.0,F,Venezuela,Valencia,Suspendido,2024-03-06,1.0,345.05,345.05,0.0,,regex
1856,Germán Córdoba,arturoibarra@example.org,+34878 563 032,55.0,M,Perú,Iquitos,Activo,2024-08-25,1.0,354.46,354.46,0.0,,regex
1857,Nacho Aguirre,wvenegas@example.net,716.896.2132,,F,México,Mérida,Activo,2023-07-15,1.0,9901.88,9901.88,0.0,,regex
1858,Débora Terán,oloya@example.org,1-608-823-0925x872,22.0,Otro,Venezuela,Barquisimeto,Activo,2024-07-16,4.0,2777.1,694.275,0.0,2.0,regex
1859,Rubén Bermejo,federicoaleman@example.net.,017-262-8033,23.0,F,Argentina,Buenos Aires,Inactivo,2024-11-26,2.0,2537.12,1268.56,1.0,3.0,regex
1860,Yeni Lerma,rossellonoemi@example.org.,303-101-6636x62284,70.0,F,Colombia,Bucaramanga,Activo,2025-11-13,3.0,12278.85,4092.9500000000003,0.0,5.0,regex
1861,Antonia Acevedo,jochoa@example.org.,01084861066,40.0,Otro,Colombia,Cartagena,Activo,2025-07-29,3.0,5608.92,1869.64,0.0,4.0,regex
1862,Gervasio Aguayo,bvillareal@example.net,+34 971 49 53 89,26.0,,México,Monterrey,Suspendido,2026-01-31,2.0,4917.7300000000005,2458.8650000000002,0.0,5.0,regex
1863,Cecilia Ledesma,ricoroque@example.net,(845)732-1650x2423,,M,Perú,Lima,Activo,2024-05-24,2.0,1272.3,636.15,0.0,,regex
1864,Adela Bermúdez,simomaristela@example.org,+23(0)5066714853,50.0,F,Venezuela,Caracas,Inactivo,2025-04-30,0.0,0.0,,0.0,,regex
1865,Angelina Iñiguez,jonas41@example.org,+34888 92 20 28,66.0,,Colombia,Cartagena,Activo,2024-06-04,2.0,2773.31,1386.655,0.0,5.0,regex
1866,Asdrubal Chávez,jpoza@example.org,+34846 69 62 50,30.0,Otro,Chile,La Serena,Suspendido,2025-08-20,1.0,10264.25,10264.25,0.0,,regex
1867,Esperanza Lopez,susanamarquez@example.org.,+34 881 250 274,25.0,,Argentina,Buenos Aires,Inactivo,2025-10-19,2.0,1850.06,925.03,0.0,,regex
1868,Chelo Vega,amanda37@example.net,439.994.2858,61.0,F,Colombia,Barranquilla,Activo,2023-12-06,1.0,627.04,627.04,1.0,5.0,regex
1869,Azeneth Hernández,cayetana63@example.org,+34983 50 50 48,46.0,,Colombia,Barranquilla,Activo,2025-05-04,4.0,15823.75,3955.9375,0.0,3.0,regex
1870,Rocío Miró,vivianagalvan@example.com,(109)074-4479,65.0,,España,Sevilla,Activo,2025-01-22,2.0,10153.18,5076.59,0.0,,regex
1871,Adriana Tormo,anguianoelvira@example.net,688.486.5737,,F,México,Mérida,Activo,2025-09-12,3.0,1297.6100000000001,432.5366666666667,0.0,4.0,regex
1872,Leticia Adame,estefaniaorta@example.com,+34888 74 12 08,70.0,Otro,Venezuela,Maracaibo,Suspendido,2024-12-26,1.0,356.73,356.73,1.0,1.0,regex
1873,Tristán Vallejo,priscila28@example.net,+43(9)3516026957,56.0,,España,Sevilla,Activo,2024-06-23,4.0,13074.55,3268.6375,0.0,,regex
1874,Lourdes Valdivia,griseldacabeza@example.com,+34 945781752,29.0,Otro,Colombia,Cali,Activo,2025-11-10,1.0,1526.89,1526.89,0.0,5.0,regex
1875,Jose Ramón Guerrero,kjasso@example.net.,+34876 039 539,54.0,F,España,Barcelona,Activo,2023-10-06,3.0,891.5,297.1666666666667,0.0,,regex
1876,Alma Escobedo,sguzman@example.net.,+34824 14 99 74,41.0,,Perú,Cusco,Inactivo,2026-04-17,1.0,729.45,729.45,0.0,,regex
